VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.2945891783567134,0.6924721446813098,0.2945891783567134,0.6690721553645107,0.2945891783567134,0.9071059962406325
0.29659318637274545,0.6929719880137132,0.29659318637274545,0.6697484329022745,0.29659318637274545,0.9075481798885279
0.2985971943887775,0.6934718313461166,0.2985971943887775,0.6704247104400384,0.2985971943887775,0.9079903635364234
0.3006012024048096,0.69397167467852,0.3006012024048096,0.6711009879778022,0.3006012024048096,0.9084325471843189
0.30260521042084165,0.6944715180109232,0.30260521042084165,0.671777265515566,0.30260521042084165,0.9088747308322143
0.3046092184368737,0.6949713613433266,0.3046092184368737,0.6724535430533298,0.3046092184368737,0.9093169144801098
0.3066132264529058,0.69547120467573,0.3066132264529058,0.6731298205910937,0.3066132264529058,0.9097590981280053
0.30861723446893785,0.6959710480081334,0.30861723446893785,0.6738060981288576,0.30861723446893785,0.9102012817759007
0.3106212424849699,0.6964708913405367,0.3106212424849699,0.6744823756666214,0.3106212424849699,0.9106434654237962
0.312625250501002,0.69697073467294,0.312625250501002,0.6751586532043853,0.312625250501002,0.9110856490716915
0.31462925851703405,0.6974705780053434,0.31462925851703405,0.6758349307421491,0.31462925851703405,0.911527832719587
0.3166332665330661,0.6979704213377468,0.3166332665330661,0.676511208279913,0.3166332665330661,0.9119700163674825
0.3186372745490982,0.6984702646701502,0.3186372745490982,0.6771874858176767,0.3186372745490982,0.9124122000153779
0.32064128256513025,0.6989701080025534,0.32064128256513025,0.6778637633554406,0.32064128256513025,0.9128543836632734
0.3226452905811623,0.6994699513349568,0.3226452905811623,0.6785400408932044,0.3226452905811623,0.9132965673111689
0.3246492985971944,0.6999697946673602,0.3246492985971944,0.6792163184309683,0.3246492985971944,0.9137387509590643
0.32665330661322645,0.7004696379997636,0.32665330661322645,0.6798925959687321,0.32665330661322645,0.9141809346069598
0.3286573146292585,0.7009694813321669,0.3286573146292585,0.680568873506496,0.3286573146292585,0.9146231182548553
