FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.4789579158316633,0.9144344021951328,0.9010868344511527,0.973684
0.48096192384769537,0.9146326223937755,0.9022365128996425,0.973684
0.48296593186372744,0.9148308425924183,0.9033861913481323,0.973684
0.4849699398797595,0.9150290627910611,0.9045358697966221,0.973684
0.48697394789579157,0.9152272829897038,0.9056855482451119,0.973684
0.4889779559118236,0.9154255031883466,0.9068352266936017,0.973684
0.49098196392785565,0.9156237233869894,0.9079849051420915,0.973684
0.4929859719438877,0.9158219435856321,0.9091345835905813,0.973684
0.4949899799599198,0.9160201637842749,0.9102842620390711,0.973684
0.49699398797595185,0.9162183839829177,0.9114339404875609,0.973684
0.4989979959919839,0.9164166041815603,0.9125836189360507,0.973684
0.501002004008016,0.9166148243802031,0.9137332973845405,0.973684
0.503006012024048,0.9168130445788459,0.9148829758330302,0.973684
0.5050100200400801,0.9170112647774886,0.91603265428152,0.973684
0.5070140280561122,0.9172094849761314,0.9171823327300098,0.973684
0.5090180360721442,0.9174077051747742,0.9183320111784997,0.973684
0.5110220440881763,0.917605925373417,0.9194816896269895,0.973684
0.5130260521042084,0.9178041455720597,0.9206313680754793,0.973684
0.5150300601202404,0.9180023657707025,0.9213563400888722,0.973684
0.5170340681362725,0.9182005859693453,0.9218353528322313,0.973684
0.5190380761523046,0.918398806167988,0.9223143655755903,0.973684
0.5210420841683366,0.9185970263666308,0.9227933783189494,0.973684
0.5230460921843687,0.9187952465652736,0.9232723910623084,0.973684
0.5250501002004008,0.9189934667639162,0.9237514038056674,0.973684
0.5270541082164328,0.919191686962559,0.9242304165490265,0.973684
0.5290581162324649,0.9193899071612018,0.9247094292923856,0.973684
0.531062124248497,0.9195881273598445,0.9251884420357447,0.973684
0.533066132264529,0.9197863475584873,0.9256674547791037,0.973684
0.5350701402805611,0.9199845677571301,0.9261464675224628,0.973684
0.5370741482965932,0.9201827879557729,0.9266254802658218,0.973684
0.5390781563126252,0.9203810081544156,0.9271044930091809,0.973684
0.5410821643286573,0.9205792283530584,0.9275835057525399,0.973684
0.5430861723446894,0.9207774485517012,0.9280625184958989,0.973684
0.5450901803607214,0.9209756687503439,0.928541531239258,0.973684
0.5470941883767535,0.9215923303562502,0.929020543982617,0.973684
0.5490981963927856,0.9224766640463528,0.9294995567259761,0.973684
0.5511022044088176,0.9233609977364553,0.9299785694693351,0.973684
0.5531062124248497,0.9242453314265577,0.9304575822126941,0.973684
0.5551102204408818,0.9251296651166603,0.9309365949560532,0.973684
0.5571142284569138,0.9260139988067628,0.9314156076994122,0.973684
0.5591182364729459,0.9268983324968654,0.9318946204427713,0.973684
0.561122244488978,0.9277826661869679,0.9323736331861303,0.973684
0.56312625250501,0.9286669998770704,0.9328526459294894,0.973684
0.565130260521042,0.9295513335671729,0.9333316586728484,0.973684
0.567134268537074,0.9304356672572754,0.9338106714162074,0.973684
0.5691382765531061,0.9313200009473779,0.9342896841595665,0.973684
0.5711422845691382,0.9322043346374804,0.9347686969029255,0.973684
0.5731462925851702,0.933088668327583,0.9352477096462846,0.973684
0.5751503006012023,0.9339730020176855,0.9357267223896436,0.973684
0.5771543086172344,0.9348573357077881,0.9362057351330026,0.973684
0.5791583166332664,0.9357416693978905,0.9366847478763617,0.973684
