Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.9038076152304608,0.2075365511543468,0.1904362163109057,0.22933856764066787
0.9058116232464929,0.2060516874942687,0.18981965145419255,0.22856001991997185
0.907815631262525,0.2051537366965183,0.1894753184445289,0.22788035992167457
0.909819639278557,0.2042557858987679,0.1891309854348652,0.2272006999233773
0.9118236472945891,0.2033578351010175,0.18878665242520154,0.22652103992508002
0.9138276553106212,0.2024598843032671,0.18844231941553788,0.22584137992678277
0.9158316633266532,0.2015619335055167,0.1880979864058742,0.2251617199284855
0.9178356713426853,0.2006639827077663,0.18775365339621053,0.22448205993018822
0.9198396793587174,0.1997660319100159,0.18740932038654684,0.22380239993189094
0.9218436873747494,0.1988680811122655,0.18706498737688318,0.22312273993359366
0.9238476953907815,0.1979701303145151,0.18672065436721952,0.2224430799352964
0.9258517034068136,0.19707217951676473,0.18637632135755583,0.22176341993699913
0.9278557114228456,0.19617422871901433,0.18603198834789217,0.22108375993870186
0.9298597194388777,0.19527627792126392,0.1856876553382285,0.22040409994040458
0.9318637274549098,0.19437832712351352,0.18534332232856482,0.2197244399421073
0.9338677354709418,0.19348037632576312,0.18499898931890116,0.21904477994381003
0.9358717434869739,0.19258242552801272,0.1846546563092375,0.21836511994551278
0.937875751503006,0.19168447473026234,0.1843103232995738,0.2176854599472155
0.939879759519038,0.19078652393251194,0.18396599028991015,0.21700579994891822
0.9418837675350701,0.18988857313476154,0.1836216572802465,0.21632613995062094
0.9438877755511021,0.18899062233701114,0.1832773242705828,0.21564647995232367
0.9458917835671342,0.18809267153926074,0.18293299126091914,0.2149668199540264
0.9478957915831663,0.18719472074151033,0.18258865825125548,0.21428715995572914
0.9498997995991983,0.18629676994375996,0.1822443252415918,0.21360749995743186
0.9519038076152304,0.18539881914600956,0.18189999223192813,0.21292783995913458
0.9539078156312625,0.18490560162097436,0.18164655828177073,0.21160226759619752
0.9559118236472945,0.1845388798113668,0.18142153400865024,0.21007482117897155
0.9579158316633266,0.1841721580017592,0.18119650973552978,0.20854737476174556
0.9599198396793587,0.18380543619215162,0.18097148546240932,0.2070199283445196
0.9619238476953907,0.18343871438254405,0.18074646118928886,0.2054924819272936
0.9639278557114228,0.18307199257293646,0.1805214369161684,0.20396503551006762
0.9659318637274549,0.18270527076332888,0.1802964126430479,0.20243758909284165
0.9679358717434869,0.18233854895372129,0.18007138836992745,0.20091014267561566
